row_norm,k_graph,alpha,conf_threshold,mean_macro_f1,mean_acc,mean_conf_assigned,pct_assigned
standard,30,0.2,0.5,0.126314437229243,0.24734466676696248,0.855136870759959,0.901233158911
standard,30,0.2,0.6,0.126314437229243,0.24734466676696248,0.9083433990513381,0.7706527771980499
standard,30,0.2,0.7,0.126314437229243,0.24734466676696248,0.9362506954251965,0.6971778880179805
standard,30,0.2,0.8,0.126314437229243,0.24734466676696248,0.9576143059694343,0.6267174081710793
standard,30,0.3,0.5,0.12539916130087744,0.2450090266285542,0.8434422045883235,0.8868207074174714
standard,30,0.3,0.6,0.12539916130087744,0.2450090266285542,0.8962675117421671,0.7558675986536706
standard,30,0.3,0.7,0.12539916130087744,0.2450090266285542,0.9255988636336353,0.6774633241436713
standard,30,0.3,0.8,0.12539916130087744,0.2450090266285542,0.9499020564017595,0.5958020942456813
standard,30,0.5,0.5,0.12650004406180618,0.24721195383524247,0.8181808101681062,0.8621712206117503
standard,30,0.5,0.6,0.12650004406180618,0.24721195383524247,0.8740710198919014,0.7183391494342898
standard,30,0.5,0.7,0.12650004406180618,0.24721195383524247,0.906903165408751,0.6272544297370475
standard,30,0.5,0.8,0.12650004406180618,0.24721195383524247,0.9406438316899982,0.5151479181801443
standard,30,0.7,0.5,0.12586310880988535,0.2524656665735348,0.7907566168628045,0.8267110091865396
standard,30,0.7,0.6,0.12586310880988535,0.2524656665735348,0.8515848028190262,0.6645840934430481
standard,30,0.7,0.7,0.12586310880988535,0.2524656665735348,0.8953510839190599,0.5468248004726436
standard,30,0.7,0.8,0.12586310880988535,0.2524656665735348,0.9355892623685005,0.4302197926335762
robust,10,0.1,0.5,0.14167203528727684,0.28569548023813107,0.9230439808108125,0.8770995372305816
robust,10,0.1,0.6,0.14167203528727684,0.28569548023813107,0.9485140979993334,0.8208555379936836
robust,10,0.1,0.7,0.14167203528727684,0.28569548023813107,0.9665511691953349,0.773800377195303
robust,10,0.1,0.8,0.14167203528727684,0.28569548023813107,0.9775310001776486,0.7361434911369829
robust,10,0.2,0.5,0.14474359258784394,0.28821648864149235,0.9079523597756943,0.8958102139681343
robust,10,0.2,0.6,0.14474359258784394,0.28821648864149235,0.9360301775357001,0.8305119994661919
robust,10,0.2,0.7,0.14474359258784394,0.28821648864149235,0.9546454521847689,0.7797055517825294
robust,10,0.2,0.8,0.14474359258784394,0.28821648864149235,0.9687032549012821,0.7290293055957936
robust,10,0.3,0.5,0.15004874241599628,0.29800876872488125,0.8947268593472284,0.902875467245421
robust,10,0.3,0.6,0.15004874241599628,0.29800876872488125,0.9241902795989637,0.8313535459961038
robust,10,0.3,0.7,0.15004874241599628,0.29800876872488125,0.9444596432796946,0.7737656302397989
robust,10,0.3,0.8,0.15004874241599628,0.29800876872488125,0.9631876015206885,0.7041880974047307
robust,10,0.5,0.5,0.1429486101770121,0.2881364310430054,0.8673496130320477,0.8937592980225263
robust,10,0.5,0.6,0.1429486101770121,0.2881364310430054,0.9010287786344509,0.8084876525417842
robust,10,0.5,0.7,0.1429486101770121,0.2881364310430054,0.9285318717521348,0.727439070369898
robust,10,0.5,0.8,0.1429486101770121,0.2881364310430054,0.9521919621055522,0.641319839981371
robust,10,0.7,0.5,0.13749407027421803,0.2859335038363171,0.8356776702669507,0.8646569854156442
robust,10,0.7,0.6,0.13749407027421803,0.2859335038363171,0.8753314552398441,0.7587707802293616
robust,10,0.7,0.7,0.13749407027421803,0.2859335038363171,0.9093415774498723,0.6594858027927636
robust,10,0.7,0.8,0.13749407027421803,0.2859335038363171,0.943735649152099,0.5425884156654813
robust,15,0.1,0.5,0.13107929647246255,0.2518064003094844,0.8991221552281194,0.8926231843232414
robust,15,0.1,0.6,0.13107929647246255,0.2518064003094844,0.9333047901852725,0.813649851933675
robust,15,0.1,0.7,0.13107929647246255,0.2518064003094844,0.9546166374158687,0.7558673860571665
robust,15,0.1,0.8,0.13107929647246255,0.2518064003094844,0.9713599105668714,0.6982021219679929
robust,15,0.2,0.5,0.1402454503933997,0.26472952352296414,0.8817947787318658,0.8977181332541462
robust,15,0.2,0.6,0.1402454503933997,0.26472952352296414,0.9166180438417167,0.8134984274350406
robust,15,0.2,0.7,0.1402454503933997,0.26472952352296414,0.9400323292021686,0.7469308696350447
robust,15,0.2,0.8,0.1402454503933997,0.26472952352296414,0.9612610540009365,0.6709280489268075
robust,15,0.3,0.5,0.13359954237984462,0.25538696296933094,0.8672877601918518,0.8912450972324235
robust,15,0.3,0.6,0.13359954237984462,0.25538696296933094,0.9019957453258796,0.8046082793999471
robust,15,0.3,0.7,0.13359954237984462,0.25538696296933094,0.9288928975363221,0.7255569071673778
robust,15,0.3,0.8,0.13359954237984462,0.25538696296933094,0.9525985407194341,0.6400353217141169
robust,15,0.5,0.5,0.134897355447961,0.26008457091276405,0.8347881764519528,0.8672865961464772
robust,15,0.5,0.6,0.134897355447961,0.26008457091276405,0.8760644036611712,0.7584051251858979
robust,15,0.5,0.7,0.134897355447961,0.26008457091276405,0.9098707615909717,0.6597909671269532
robust,15,0.5,0.8,0.134897355447961,0.26008457091276405,0.9417118789860545,0.5500079216686978
robust,15,0.7,0.5,0.12798306174473995,0.25254787336929657,0.8001177938985141,0.8190245843571056
robust,15,0.7,0.6,0.12798306174473995,0.25254787336929657,0.8514136600332346,0.6799566988421034
robust,15,0.7,0.7,0.12798306174473995,0.25254787336929657,0.892961296279572,0.5634746561935615
robust,15,0.7,0.8,0.12798306174473995,0.25254787336929657,0.9336292920628781,0.4395723861679643
robust,20,0.1,0.5,0.15078398480742514,0.2808135786283823,0.8639731250780622,0.9514121661207323
robust,20,0.1,0.6,0.15078398480742514,0.2808135786283823,0.9216684171208267,0.8075208991466095
robust,20,0.1,0.7,0.15078398480742514,0.2808135786283823,0.9497534967787394,0.7338593906297873
robust,20,0.1,0.8,0.15078398480742514,0.2808135786283823,0.9687383046827661,0.6701579989270893
robust,20,0.2,0.5,0.14651110370928452,0.2714446904081325,0.8476790145412542,0.9462601204614165
robust,20,0.2,0.6,0.14651110370928452,0.2714446904081325,0.9063739393266829,0.7950158918678613
robust,20,0.2,0.7,0.14651110370928452,0.2714446904081325,0.9351084815813934,0.7164566553720763
